PubId,Town Name,State,Subdomain,Full Region,WBS Code,Publish Date,DMA,Lat,Lng,Zip Codes
849,Oakton,VA,oakton,PATCHUS_NOVA1 PATCHUS_NOVA1_REG2 PATCHUS_NOVA1_REG2_CLS3,US_VA_OAKTON,9/27/10,washington-dc,38.880798,-77.301102,"22124, 22181"
850,Reston,VA,reston,PATCHUS_NOVA1 PATCHUS_NOVA1_REG2 PATCHUS_NOVA1_REG2_CLS3,US_VA_RESTON,8/12/10,washington-dc,38.968601,-77.3414,"20190, 20191"
851,Ashburn,VA,ashburn,PATCHUS_NOVA1 PATCHUS_NOVA1_REG2 PATCHUS_NOVA1_REG2_CLS3,US_VA_ASHBURN,9/17/10,washington-dc,39.043598,-77.487801,"20147, 20148"
852,Centreville,VA,centreville,PATCHUS_NOVA1 PATCHUS_NOVA1_REG4 PATCHUS_NOVA1_REG4_CLS1,US_VA_CENTREVILLE,10/22/10,washington-dc,38.838902,-77.427803,"20120, 20121"
853,Chantilly,VA,chantilly,PATCHUS_NOVA1 PATCHUS_NOVA1_REG1 PATCHUS_NOVA1_REG1_CLS1,US_VA_CHANTILLY,12/2/10,washington-dc,38.894199,-77.431396,"20151, 20152"
854,Dale City,VA,dalecity,PATCHUS_NOVA1 PATCHUS_NOVA1_REG4 PATCHUS_NOVA1_REG4_CLS1,US_VA_DALECITY,12/2/10,washington-dc,38.636902,-77.311401,22193
855,Lake Ridge-Occoquan,VA,lakeridge,PATCHUS_NOVA1 PATCHUS_NOVA1_REG4 PATCHUS_NOVA1_REG4_CLS1,US_VA_LAKERIDGE,10/28/10,washington-dc,38.6875,-77.295479,"22192, 22125"
856,Del Ray,VA,delray,PATCHUS_NOVA1 PATCHUS_NOVA1_REG5 PATCHUS_NOVA1_REG5_CLS1,US_VA_DELRAY,9/8/10,washington-dc,38.821098,-77.063103,"22301, 22314"
857,Annandale,VA,annandale,PATCHUS_NOVA1 PATCHUS_NOVA1_REG1 PATCHUS_NOVA1_REG1_CLS1,US_VA_ANNANDALE,9/8/10,washington-dc,38.830299,-77.196701,22003
859,Burke,VA,burke,PATCHUS_NOVA1 PATCHUS_NOVA1_REG1 PATCHUS_NOVA1_REG1_CLS1,US_VA_BURKE,8/27/10,washington-dc,38.793301,-77.271896,22015
860,Lorton,VA,lorton,PATCHUS_NOVA1 PATCHUS_NOVA1_REG1 PATCHUS_NOVA1_REG1_CLS1,US_VA_LORTON,9/10/10,washington-dc,38.704201,-77.228104,22079
861,Fairfax Station,VA,fairfaxstation,PATCHUS_NOVA1 PATCHUS_NOVA1_REG1 PATCHUS_NOVA1_REG1_CLS1,US_VA_FAIRFAXSTATION,11/9/10,washington-dc,38.8008,-77.325798,"22032, 22039, 20124"
862,Kingstowne-Rose Hill,VA,kingstowne,PATCHUS_NOVA1 PATCHUS_NOVA1_REG1 PATCHUS_NOVA1_REG1_CLS1,US_VA_KINGSTOWNE,9/14/10,washington-dc,38.759602,-77.147697,"22310, 22315"
864,Lutherville-Timonium,MD,timonium,PATCHUS_MD1 PATCHUS_MD1_REG1 PATCHUS_MD1_REG1_CLS1,US_MD_LUTHRVILLETIMONIUM,8/26/10,baltimore,39.421101,-76.626404,21093
865,Towson,MD,towson,PATCHUS_MD1 PATCHUS_MD1_REG1 PATCHUS_MD1_REG1_CLS1,US_MD_TOWSON,9/9/10,baltimore,39.401402,-76.602203,"21204, 21286"
866,Hunt Valley-Cockeysville,MD,huntvalley,PATCHUS_MD1 PATCHUS_MD1_REG1 PATCHUS_MD1_REG1_CLS1,US_MD_COCKEYSVILLE,11/2/10,baltimore,39.481098,-76.644203,21030
867,Pikesville,MD,pikesville,PATCHUS_MD1 PATCHUS_MD1_REG1 PATCHUS_MD1_REG1_CLS1,US_MD_PIKESVILLE,11/22/10,baltimore,39.374199,-76.722801,21208
868,North Baltimore,MD,northbaltimore,PATCHUS_MD1 PATCHUS_MD1_REG1 PATCHUS_MD1_REG1_CLS5,US_MD_NORTHBALTIMORE,12/13/10,baltimore,39.284707,-76.620486,"21209, 21210, 21211, 21218"
869,Parkville-Overlea,MD,parkville,PATCHUS_MD1 PATCHUS_MD1_REG1 PATCHUS_MD1_REG1_CLS1,US_MD_PARKVILLE_OVERLEA,12/6/10,baltimore,39.377201,-76.540001,"21206, 21234, 21236"
870,Perry Hall,MD,perryhall,PATCHUS_MD1 PATCHUS_MD1_REG1 PATCHUS_MD1_REG1_CLS3,US_MD_PERRYHALL,9/13/10,baltimore,39.412498,-76.463898,"21128, 21236"
871,Essex-Middle River,MD,essex,PATCHUS_MD1 PATCHUS_MD1_REG1 PATCHUS_MD1_REG1_CLS3,US_MD_ESSEX_MIDDLERIVER,11/1/10,baltimore,39.3092,-76.475304,"21220, 21221"
872,Columbia,MD,columbia,PATCHUS_MD1 PATCHUS_MD1_REG2 PATCHUS_MD1_REG2_CLS1,US_MD_COLUMBIA,10/15/10,baltimore,39.240299,-76.839699,"21044, 21045, 21046"
874,Eldersburg,MD,eldersburg,PATCHUS_MD1 PATCHUS_MD1_REG2 PATCHUS_MD1_REG2_CLS1,US_MD_ELDERSBURG,11/12/10,baltimore,39.403599,-76.9506,21784
876,Owings Mills-Reisterstown,MD,owingsmills,PATCHUS_MD1 PATCHUS_MD1_REG1 PATCHUS_MD1_REG1_CLS2,US_MD_OWINGSMILLS,12/7/10,baltimore,39.419399,-76.780602,"21117, 21136"
877,Arbutus,MD,arbutus,PATCHUS_MD1 PATCHUS_MD1_REG1 PATCHUS_MD1_REG1_CLS1,US_MD_ARBUTUS,11/1/10,baltimore,39.254398,-76.700302,21227
878,Severna Park,MD,severnapark,PATCHUS_MD1 PATCHUS_MD2_REG1 PATCHUS_MD2_REG1_CLS3,US_MD_SEVERNAPARK,11/17/10,baltimore,39.070301,-76.545601,21146
879,Broadneck,MD,broadneck,PATCHUS_MD1 PATCHUS_MD2_REG1 PATCHUS_MD2_REG1_CLS3,US_MD_ARNOLD,10/28/10,baltimore,39.031898,-76.503098,"21012, 21409"
880,Annapolis,MD,annapolis,PATCHUS_MD1 PATCHUS_MD2_REG1 PATCHUS_MD2_REG1_CLS3,US_MD_PAROLE,9/2/10,baltimore,38.979401,-76.5308,"21401, 21403"
882,Glen Burnie,MD,glenburnie,PATCHUS_MD1 PATCHUS_MD2_REG1 PATCHUS_MD2_REG1_CLS1,US_MD_GLENBURNIE,11/22/10,baltimore,39.162498,-76.625,"21060, 21061"
883,Anne Arundel,MD,annearundel,PATCHUS_MD1 PATCHUS_MD2_REG1 PATCHUS_MD2_REG1_CLS3,US_MD_PASADENA,11/22/10,baltimore,39.107201,-76.571404,21122
884,Edgewater-Davidsonville,MD,edgewater,PATCHUS_MD1 PATCHUS_MD2_REG1 PATCHUS_MD2_REG1_CLS3,US_MD_GRNHAVN_RIVIERABCH,12/9/10,baltimore,38.956902,-76.550301,"21035, 21037"
885,Crofton,MD,crofton,PATCHUS_MD1 PATCHUS_MD2_REG1 PATCHUS_MD2_REG1_CLS3,US_MD_CROFTON,11/1/10,baltimore,39.001701,-76.687798,"21114, 21054"
886,Odenton-Severn,MD,odenton,PATCHUS_MD1 PATCHUS_MD2_REG1 PATCHUS_MD2_REG1_CLS3,US_MD_ODENTON,9/15/10,baltimore,39.0839,-76.7006,"21113, 21144"
887,Catonsville,MD,catonsville,PATCHUS_MD1 PATCHUS_MD1_REG1 PATCHUS_MD1_REG1_CLS1,US_MD_CATONSVILLE,10/8/10,baltimore,39.2719,-76.732201,21228
888,North Potomac-Darnestown,MD,northpotomac,PATCHUS_MD1 PATCHUS_MD2_REG2 PATCHUS_MD2_REG2_CLS3,US_MD_NORTHPOTOMAC,9/13/10,washington-dc,39.082779,-77.265282,"20874, 20878"
890,Silver Spring,MD,silverspring,PATCHUS_MD1 PATCHUS_MD2_REG2 PATCHUS_MD2_REG2_CLS3,US_MD_SILVERSPRING,8/30/10,washington-dc,38.990601,-77.026398,"20910, 20904"
891,Castro Valley,CA,castrovalley,PATCHUS_NCA1 PATCHUS_NCA1_REG1 PATCHUS_NCA1_REG1_CLS2,US_CA_CASTROVALLEY,9/28/10,sanfrancisco,37.694199,-122.085297,"94546, 94541, 94578, 94580"
894,Citrus Heights,CA,citrusheights,PATCHUS_NCA3 PATCHUS_NCA3_REG1 PATCHUS_NCA3_REG1_CLS1,US_CA_CITRUS,8/23/12,sacramento,38.693169,-121.287384,"95610, 95621"
897,Fair Oaks-Carmichael,CA,fairoaks-carmichael,PATCHUS_NCA3 PATCHUS_NCA3_REG1 PATCHUS_NCA3_REG1_CLS1,US_CA_CARMICHAEL,12/17/10,sacramento,38.617199,-121.327202,"95608, 95628"
901,Imperial Beach,CA,imperialbeach,PATCHUS_SCA4 PATCHUS_SCA4_REG2 PATCHUS_SCA4_REG2_CLS1,US_CA_IMPERIALBEACH,10/7/10,sandiego,32.563106,-117.11662,91932
903,Norwalk,CT,norwalk,PATCHUS_HVF2 PATCHUS_HVF2_REG1 PATCHUS_HVF2_REG1_CLS1,US_CT_NORWALK,12/20/10,newyork,41.093601,-73.419197,"06850, 06851, 06854"
904,Windsor,CT,windsor,PATCHUS_CNE2 PATCHUS_CNE2_REG1 PATCHUS_CNE2_REG1_CLS2,US_CT_WINDSOR,12/8/10,hartford,41.864898,-72.681184,6095
905,Dunwoody,GA,dunwoody,PATCHUS_GA1 PATCHUS_GA1_REG1 PATCHUS_GA1_REG1_CLS1,US_GA_DUNWOODY,11/18/10,atlanta,33.946098,-84.334702,"30338, 30346"
906,Johns Creek,GA,johnscreek,PATCHUS_GA1 PATCHUS_GA1_REG2 PATCHUS_GA1_REG2_CLS3,US_GA_JOHNSCREEK,12/17/10,atlanta,34.0247,-84.149696,"30022, 30097"
907,Paramus,NJ,paramus,PATCHUS_NNJ3 PATCHUS_NNJ1_REG2 PATCHUS_NNJ1_REG2_CLS3,US_NJ_PARAMUS,10/13/10,newyork,40.944584,-74.070111,7652
908,Martha's Vineyard,MA,marthasvineyard,PATCHUS_CNE1 PATCHUS_CNE3_REG1 PATCHUS_CNE3_REG1_CLS1,US_MA_MARTHASVINEYARD,2/17/11,providence,41.416672,-70.616669,"02539, 02568, 02557"
910,Cranberry,PA,cranberry,PATCHUS_WPA1 PATCHUS_WPA1_REG1 PATCHUS_WPA1_REG1_CLS1,US_PA_CRANBERRY,12/14/10,pittsburgh,40.697971,-80.111568,"16063, 16066"
911,Baldwin-Whitehall,PA,baldwin-whitehall,PATCHUS_WPA1 PATCHUS_WPA1_REG2 PATCHUS_WPA1_REG2_CLS1,US_PA_BALDWIN_WHITEHALL,12/30/10,pittsburgh,40.380069,-80.012625,"15227, 15234, 15236"
912,Peters,PA,peters,PATCHUS_WPA1 PATCHUS_WPA1_REG2 PATCHUS_WPA1_REG2_CLS1,US_PA_PETERS,11/30/10,pittsburgh,40.27754,-80.076133,15317
913,St. Peters,MO,stpeters,PATCHUS_MN1 PATCHUS_MO1_REG1 PATCHUS_MO1_REG1_CLS3,US_MO_STPETERS,12/29/10,stlouis,38.766052,-90.601886,"63303, 63376"
914,Hazelwood,MO,hazelwood,PATCHUS_MN1 PATCHUS_MO1_REG1 PATCHUS_MO1_REG1_CLS3,US_MO_HAZELWOOD,11/29/10,stlouis,38.79425,-90.382865,63042
915,Florissant,MO,florissant,PATCHUS_MN1 PATCHUS_MO1_REG1 PATCHUS_MO1_REG1_CLS3,US_MO_FLORISSANT,11/22/10,stlouis,38.79965,-90.337645,"63031, 63033"
916,Maryland Heights,MO,marylandheights,PATCHUS_MN1 PATCHUS_MO1_REG1 PATCHUS_MO1_REG1_CLS3,US_MO_MARYLANDHEIGHTS,11/15/10,stlouis,38.722383,-90.473728,"63043, 63146"
917,Mehlville-Oakville,MO,mehlville-oakville,PATCHUS_MN1 PATCHUS_MO1_REG1 PATCHUS_MO1_REG1_CLS2,US_MO_MEHLVILLE,11/17/10,stlouis,38.508301,-90.3228,"63125, 63129, 63128"
919,Haverford-Havertown,PA,haverford,PATCHUS_SNJ2 PATCHUS_EPA2_REG1 PATCHUS_EPA2_REG1_CLS1,US_PA_HAVERFORD_HAVERTWN,11/26/10,philadelphia,39.985861,-75.319605,"19041, 19083"
920,Woodinville,WA,woodinville,PATCHUS_NCA1 PATCHUS_PNW1_REG2 PATCHUS_PNW1_REG2_CLS5,US_WA_COTTAGELK_WDINVLLE,12/29/10,seattle,47.744438,-122.076111,98072
922,Mayfield-Hillcrest,OH,mayfield-hillcrest,PATCHUS_WPA1 PATCHUS_OH2_REG1 PATCHUS_OH2_REG1_CLS4,US_OH_CHAGRINVALLEY,12/29/10,cleveland,41.535321,-81.414715,"44124, 44143"
925,Barrington,IL,barrington-il,PATCHUS_CM1 PATCHUS_CM1_REG1 PATCHUS_CM1_REG1_CLS5,US_IL_BARRINGTON,9/24/10,chicago,42.148645,-88.128112,60010
926,Levittown,NY,levittown-ny,PATCHUS_LI1 PATCHUS_LI1_REG2 PATCHUS_LI1_REG2_CLS4,US_NY_LEVITTOWN,9/30/10,newyork,40.7258,-73.514702,11756
927,Germantown,MD,germantown,PATCHUS_MD1 PATCHUS_MD2_REG2 PATCHUS_MD2_REG2_CLS5,US_MD_GERMANTOWN,9/20/10,washington-dc,39.1731,-77.271896,"20874, 20876"
928,Aberdeen,MD,aberdeen,PATCHUS_MD1 PATCHUS_MD1_REG1 PATCHUS_MD1_REG1_CLS4,US_MD_ABERDEEN,12/27/10,baltimore,39.515873,-76.167084,21001
930,Coventry,RI,coventry,PATCHUS_CNE1 PATCHUS_CNE1_REG1 PATCHUS_CNE1_REG1_CLS1,US_RI_COVENTRY,12/20/10,providence,41.693137,-71.661055,2816
932,Wheaton,MD,wheaton-md,PATCHUS_MD1 PATCHUS_MD2_REG2 PATCHUS_MD2_REG2_CLS3,US_MD_WHEATON,8/25/10,washington-dc,39.0397,-77.055603,20902
933,Belmont,CA,belmont-ca,PATCHUS_NCA2 PATCHUS_NCA2_REG1 PATCHUS_NCA2_REG1_CLS4,US_CA_BELMONT,10/6/10,sanfrancisco,37.516135,-122.295255,94002
934,Oxford,CT,oxford-ct,PATCHUS_HVF2 PATCHUS_CCT1_REG2 PATCHUS_CCT1_REG2_CLS3,US_CT_OXFORD,11/16/10,hartford,41.42856,-73.142521,6478
937,Avon,CT,avon,PATCHUS_CNE2 PATCHUS_CNE2_REG1 PATCHUS_CNE2_REG1_CLS3,US_CT_AVON,12/7/10,hartford,41.791399,-72.862162,6001
938,Canton,CT,canton-ct,PATCHUS_CNE2 PATCHUS_CNE2_REG1 PATCHUS_CNE2_REG1_CLS3,US_CT_CANTON,12/16/10,hartford,41.864064,-72.912024,6019
939,Farmington,CT,farmington,PATCHUS_CNE2 PATCHUS_CNE2_REG1 PATCHUS_CNE2_REG1_CLS3,US_CT_FARMINGTON,12/1/10,hartford,41.732199,-72.835258,"06032, 06085"
941,Madison,CT,madison-ct,PATCHUS_CNE2 PATCHUS_CCT1_REG1 PATCHUS_CCT1_REG1_CLS3,US_CT_MADISON,11/29/10,hartford,41.280662,-72.600049,6443
942,Middletown,CT,middletown-ct,PATCHUS_CNE2 PATCHUS_CNE2_REG2 PATCHUS_CNE2_REG2_CLS2,US_CT_MIDDLETOWN,12/7/10,hartford,41.549698,-72.651943,6457
943,Milford,CT,milford,PATCHUS_HVF2 PATCHUS_CCT1_REG2 PATCHUS_CCT1_REG2_CLS5,US_CT_MILFORD,11/2/10,hartford,41.222601,-73.05075,"06460, 06461"
945,Mansfield-Storrs,CT,mansfield,PATCHUS_CNE2 PATCHUS_CNE2_REG1 PATCHUS_CNE2_REG1_CLS2,US_CT_MANSFIELD,11/11/10,hartford,41.782143,-72.236375,"06250, 06268, 06269"
946,Manchester,CT,manchester,PATCHUS_CNE2 PATCHUS_CNE2_REG1 PATCHUS_CNE2_REG1_CLS2,US_CT_MANCHESTER,12/6/10,hartford,41.777049,-72.523631,"06040, 06042"
948,Howell,NJ,howell,PATCHUS_SNJ1 PATCHUS_SNJ1_REG2 PATCHUS_SNJ1_REG2_CLS1,US_NJ_HOWELL,12/2/10,newyork,40.179963,-74.202857,7731
950,Milford,MA,milford-ma,PATCHUS_CNE1 PATCHUS_BOS3_REG2 PATCHUS_BOS3_REG2_CLS1,US_MA_MILFORD,10/15/10,providence,42.154048,-71.521075,1757
952,Farmington-Farmington Hills,MI,farmington-mi,PATCHUS_SMI1 PATCHUS_SMI2_REG2 PATCHUS_SMI2_REG2_CLS2,US_MI_FARMINGTON,11/18/10,detroit,42.455401,-83.383307,"48331, 48334, 48335, 48336"
954,Plymouth-Canton,MI,plymouth-mi,PATCHUS_SMI1 PATCHUS_SMI2_REG2 PATCHUS_SMI2_REG2_CLS2,US_MI_PLYMOUTH,10/6/10,detroit,42.371477,-83.466195,"48170, 48187, 48188"
955,Ramsey,NJ,ramsey-nj,PATCHUS_NNJ3 PATCHUS_NNJ1_REG2 PATCHUS_NNJ1_REG2_CLS4,US_NJ_RAMSEY,8/23/12,newyork,41.059207,-74.145364,7446
957,Westwood-Hillsdale,NJ,westwood-hillsdale,PATCHUS_NNJ3 PATCHUS_NNJ1_REG2 PATCHUS_NNJ1_REG2_CLS3,US_NJ_WESTWOOD,11/1/10,newyork,40.986684,-74.029778,"07675, 07676, 07642"
958,New Milford,NJ,newmilford-nj,PATCHUS_NNJ3 PATCHUS_NNJ1_REG2 PATCHUS_NNJ1_REG2_CLS3,US_NJ_NEWMILFORD,12/27/10,newyork,40.932713,-74.017883,7646
962,Montville,CT,montville-ct,PATCHUS_CNE2 PATCHUS_CCT1_REG1 PATCHUS_CCT1_REG1_CLS3,US_CT_MONTVILLE,11/8/10,hartford,41.465198,-72.155973,"06370, 06382"
963,Burlington,MA,burlington,PATCHUS_BOS1 PATCHUS_BOS2_REG2 PATCHUS_BOS2_REG2_CLS8,US_MA_BURLINGTON,12/10/10,boston,42.505135,-71.204811,1803
965,Matawan-Aberdeen,NJ,matawan-aberdeen,PATCHUS_SNJ1 PATCHUS_SNJ1_REG2 PATCHUS_SNJ1_REG2_CLS2,US_NJ_ABERDEEN,6/30/11,newyork,40.400115,-74.250357,7747
966,Watertown,MA,watertown,PATCHUS_BOS1 PATCHUS_BOS1_REG2 PATCHUS_BOS1_REG2_CLS3,US_MA_WATERTOWN,10/29/10,boston,42.372139,-71.17865,2472
970,Hudson,WI,hudson-wi,PATCHUS_MN1 PATCHUS_MN2_REG2 PATCHUS_MN2_REG2_CLS1,US_MN_HUDSON,12/15/10,minneapolis,44.973972,-92.756522,54016
973,Avon-Avon Lake,OH,avon-oh,PATCHUS_WPA1 PATCHUS_OH2_REG1 PATCHUS_OH2_REG1_CLS1,US_OH_AVON,12/13/10,cleveland,41.448499,-82.018716,"44011, 44012"
974,Medford,MA,medford,PATCHUS_BOS1 PATCHUS_BOS2_REG2 PATCHUS_BOS2_REG2_CLS2,US_MA_MEDFORD,10/29/10,boston,42.424749,-71.110815,2155
976,Easton,PA,easton,PATCHUS_SNJ2 PATCHUS_EPA1_REG3 PATCHUS_EPA1_REG3_CLS1,US_PA_EASTON,11/24/10,philadelphia,40.696133,-75.241617,"18042, 18045"
983,North Hills,PA,northhills,PATCHUS_WPA1 PATCHUS_WPA1_REG1 PATCHUS_WPA1_REG1_CLS1,US_PA_NORTHHILLS,6/2/11,pittsburgh,40.520624,-80.024977,"15229, 15237"
984,Fenton-High Ridge,MO,fenton-highridge,PATCHUS_MN1 PATCHUS_MO1_REG1 PATCHUS_MO1_REG1_CLS2,US_MO_FNTON_HGHRDG_MRPHY,11/18/10,stlouis,38.529003,-90.440808,"63026, 63049"
985,Manchester,NJ,manchester-nj,PATCHUS_SNJ1 PATCHUS_SNJ2_REG1 PATCHUS_SNJ2_REG1_CLS2,US_NJ_MANCHESTER,12/13/10,philadelphia,39.955343,-74.36341,"08733, 08755, 08757, 08759"
987,Levittown,PA,levittown,PATCHUS_SNJ2 PATCHUS_EPA1_REG2 PATCHUS_EPA1_REG2_CLS1,US_PA_LEVITTOWN,12/13/10,philadelphia,40.154999,-74.829201,"19054, 19055, 19056, 19057"
989,Middletown,NJ,middletown-nj,PATCHUS_SNJ1 PATCHUS_SNJ1_REG2 PATCHUS_SNJ1_REG2_CLS2,US_NJ_MIDDLETOWN,2/14/11,newyork,40.400989,-74.061542,"07716, 07748, 08904"
991,Brookfield,WI,brookfield-wi,PATCHUS_CM1 PATCHUS_CM1_REG5 PATCHUS_CM1_REG5_CLS1,US_WI_BROOKFIELD,2/11/11,milwaukee,43.060768,-88.126014,"53005, 53045"
993,Lakewood,OH,lakewood-oh,PATCHUS_WPA1 PATCHUS_OH2_REG1 PATCHUS_OH2_REG1_CLS2,US_OH_LAKEWOOD,12/15/10,cleveland,41.481648,-81.806277,44107
994,Montgomery Village,MD,montgomeryvillage,PATCHUS_MD1 PATCHUS_MD2_REG2 PATCHUS_MD2_REG2_CLS3,US_MD_MONTGOMERYVILLAGE,11/17/10,washington-dc,39.1749,-77.202034,"20879, 20886"
995,Greater Alexandria,VA,greateralexandria,PATCHUS_NOVA1 PATCHUS_NOVA1_REG1 PATCHUS_NOVA1_REG1_CLS1,US_VA_FORTHUNT,11/2/10,washington-dc,38.747501,-77.083298,"22306, 22308, 22303, 22307"
996,North Hollywood-Toluca Lake,CA,northhollywood,PATCHUS_SCA2 PATCHUS_SCA1_REG2 PATCHUS_SCA1_REG2_CLS2,US_CA_NHOLLYWD_TOLUCALK,10/18/10,losangeles,34.191922,-118.386013,"91601, 91602, 91605, 91606"
997,North Allegheny,PA,northallegheny,PATCHUS_WPA1 PATCHUS_WPA1_REG1 PATCHUS_WPA1_REG1_CLS1,US_PA_NORTHALLEGHENY,9/27/12,pittsburgh,40.637771,-80.082908,"15090, 15237"
999,Renton,WA,renton,PATCHUS_NCA1 PATCHUS_PNW1_REG2 PATCHUS_PNW1_REG2_CLS7,US_WA_ETRENTONHIGHLANDS,12/21/10,seattle,47.448756,-122.196273,"98055, 98057, 98059"
1001,East Cobb,GA,eastcobb,PATCHUS_GA1 PATCHUS_GA1_REG2 PATCHUS_GA1_REG2_CLS1,US_GA_EASTCOBB,11/24/10,atlanta,33.912473,-84.557181,"30062, 30067, 30068"
1002,Lake Minnetonka,MN,lakeminnetonka,PATCHUS_MN1 PATCHUS_MN1_REG2 PATCHUS_MN1_REG2_CLS1,US_MN_LAKEMINNETONKA,3/30/11,minneapolis,44.914564,-93.587792,"55328, 55331, 55364, 55391"
1003,Manasquan-Belmar,NJ,manasquan,PATCHUS_SNJ1 PATCHUS_SNJ2_REG1 PATCHUS_SNJ2_REG1_CLS1,US_NJ_MONMOUTHSHORE,12/20/10,newyork,40.201913,-74.012183,"07719, 07753, 07762, 08736"
1004,Barnegat-Manahawkin,NJ,barnegat-manahawkin,PATCHUS_SNJ1 PATCHUS_SNJ2_REG1 PATCHUS_SNJ2_REG1_CLS3,US_NJ_OCEANACRES_BRNEGAT,12/28/10,philadelphia,39.763326,-74.27948,"08005, 08050"
1005,Springfield,PA,springfield-pa,PATCHUS_SNJ2 PATCHUS_EPA2_REG1 PATCHUS_EPA2_REG1_CLS1,US_PA_SPRINGFIELD,5/12/11,philadelphia,39.889668,-75.353534,19064
1006,St. Charles,MO,stcharles,PATCHUS_MN1 PATCHUS_MO1_REG1 PATCHUS_MO1_REG1_CLS3,US_MO_STCHARLES,12/6/10,stlouis,38.795034,-90.515671,"63301, 63303"
1007,Woodbridge,NJ,woodbridge,PATCHUS_SNJ1 PATCHUS_SNJ1_REG1 PATCHUS_SNJ1_REG1_CLS3,US_NJ_WOODBRIDGE,12/15/10,newyork,40.549854,-74.283391,"07095, 07001, 08830"
1008,Lawrenceville,NJ,lawrenceville,PATCHUS_SNJ1 PATCHUS_SNJ1_REG1 PATCHUS_SNJ1_REG1_CLS3,US_NJ_LAWRENCEVILLE,12/27/10,philadelphia,40.297199,-74.730003,8648
1009,Canon-McMillan,PA,canon-mcmillan,PATCHUS_WPA1 PATCHUS_WPA1_REG2 PATCHUS_WPA1_REG2_CLS1,US_PA_CANON_MCMILLAN,12/13/10,pittsburgh,40.265294,-80.187668,15317
1010,St. Pete,FL,stpete,PATCHUS_GA1 PATCHUS_SFL1_REG2 PATCHUS_SFL1_REG2_CLS5,US_FL_ODNRTHET_DNTNSTPTE,12/1/10,tampa,27.788254,-82.634396,"33701, 33702, 33703, 33704"
1011,Granby-East Granby,CT,granby-eastgranby,PATCHUS_CNE2 PATCHUS_CNE2_REG1 PATCHUS_CNE2_REG1_CLS3,US_CT_THEGRANBYS,12/9/10,hartford,41.939311,-72.736538,"06026, 06035"
1012,The Lymes,CT,thelymes,PATCHUS_CNE2 PATCHUS_CCT1_REG1 PATCHUS_CCT1_REG1_CLS3,US_CT_THELYMES,6/28/12,hartford,41.391424,-72.355173,"06333, 06357, 06371"
1014,Kings Park,NY,kingspark,PATCHUS_LI1 PATCHUS_LI2_REG2 PATCHUS_LI2_REG2_CLS1,US_NY_MIDDLECOUNTRY,12/28/10,newyork,40.886101,-73.257797,11754
1015,Des Plaines,IL,desplaines,PATCHUS_CM1 PATCHUS_CM1_REG1 PATCHUS_CM1_REG1_CLS5,US_IL_DESPLAINES,9/9/10,chicago,42.037529,-87.905088,"60016, 60018"
1016,La Grange,IL,lagrange,PATCHUS_CM1 PATCHUS_CM1_REG1 PATCHUS_CM1_REG1_CLS6,US_IL_LAGRANGE,7/28/10,chicago,41.805031,-87.874306,"60525, 60526"
1017,Frankfort,IL,frankfort,PATCHUS_CM1 PATCHUS_CM1_REG1 PATCHUS_CM1_REG1_CLS6,US_IL_FRANKFORT,11/12/10,chicago,41.494881,-87.846572,60423
1018,Mokena,IL,mokena,PATCHUS_CM1 PATCHUS_CM1_REG1 PATCHUS_CM1_REG1_CLS6,US_IL_MOKENA,9/20/10,chicago,41.526919,-87.902679,60448
1019,Palos,IL,palos,PATCHUS_CM1 PATCHUS_CM1_REG1 PATCHUS_CM1_REG1_CLS6,US_IL_PALOS,8/20/10,chicago,41.688682,-87.855055,"60463, 60464, 60465"
1020,Oak Lawn,IL,oaklawn,PATCHUS_CM1 PATCHUS_CM1_REG1 PATCHUS_CM1_REG1_CLS6,US_IL_OAKLAWN,10/21/10,chicago,41.709083,-87.759552,60453
1021,Riverdale Park-University Park,MD,riverdalepark,PATCHUS_MD1 PATCHUS_MD2_REG2 PATCHUS_MD2_REG2_CLS4,US_MD_RIVERDALEPKUNIVPK,7/30/10,washington-dc,38.963073,-76.9225,20737
1023,Bellevue,WA,bellevue,PATCHUS_NCA1 PATCHUS_PNW1_REG2 PATCHUS_PNW1_REG2_CLS2,US_WA_BELLEVUE,10/29/10,seattle,47.597165,-122.151136,"98004, 98005, 98006, 98007"
1024,Bristol-Warren,RI,bristol-warren,PATCHUS_CNE1 PATCHUS_BOS3_REG1 PATCHUS_BOS3_REG1_CLS1,US_RI_BRISTOL_WARREN,11/16/10,providence,41.676773,-71.269703,"02809, 02885"
1026,East Hampton-Portland,CT,easthampton-ct,PATCHUS_CNE2 PATCHUS_CNE2_REG2 PATCHUS_CNE2_REG2_CLS2,US_CT_ETHAMPTON_PORTLAND,12/13/10,hartford,41.579025,-72.496804,"06424, 06480"
1027,Bethwood,CT,bethwood,PATCHUS_HVF2 PATCHUS_CCT1_REG2 PATCHUS_CCT1_REG2_CLS1,US_CT_WOODBRIDGE_BETHANY,10/7/10,hartford,41.353047,-73.0018,"06524, 06525"
1028,Forest Hills-Regent Square,PA,foresthills-regentsquare,PATCHUS_WPA1 PATCHUS_WPA1_REG2 PATCHUS_WPA1_REG2_CLS1,US_PA_FORESTHLS_REGENTSQ,12/7/10,pittsburgh,40.423618,-79.854921,"15218, 15221"
