Address,CDS,RTYPE,STYPEleMiddle Schoolentary,SPED,SIZE,CHARTER,SNAME,DNAME,Table,CNAME,INCLUDE,VALID,API12B,ST_RANK,SIM_RANK,GR_TARG,API_TARG,AA_NUM,AA_SIG,AA_API,AA_GT,AA_TARG,AI_NUM,AI_SIG,AI_API,AI_GT,AI_TARG,AS_NUM,AS_SIG,AS_API,AS_GT,AS_TARG,FI_NUM,FI_SIG,FI_API,FI_GT,FI_TARG,HI_NUM,HI_SIG,HI_API,HI_GT,HI_TARG,PI_NUM,PI_SIG,PI_API,PI_GT,PI_TARG,WH_NUM,WH_SIG,WH_API,WH_GT,WH_TARG,MR_NUM,MR_SIG,MR_API,MR_GT,MR_TARG,SD_NUM,SD_SIG,SD_API,SD_GT,SD_TARG,EL_NUM,EL_SIG,EL_API,EL_GT,EL_TARG,DI_NUM,DI_SIG,DI_API,DI_GT,DI_TARG,PCT_AA,PCT_AI,PCT_AS,PCT_FI,PCT_HI,PCT_PI,PCT_WH,PCT_MR,MEALS,P_GATE,P_MIGED,P_EL,P_RFEP,P_DI,YR_RND,CBMOB,DMOB,ACS_K3,ACS_46,ACS_CORE,PCT_RESP,NOT_HSG,HSG,SOME_COL,COL_GRAD,GRAD_SCH,AVG_ED,FULL,EMER,PEN_2,PEN_35,PEN_6,PEN_78,PEN_91,ENROLL,PARENT_OPT,TESTED,SCI,VCST_E28,PCST_E28,VCST_E91,PCST_E91,CW_CSTE,VCST_M28,PCST_M28,VCST_M91,PCST_M91,CW_CSTM,VCST_S28,PCST_S28,VCST_S91,PCST_S91,CWS_91,VCST_H28,PCST_H28,VCST_H91,PCST_H91,CW_CSTH,VCHS_E91,PCHS_E91,CW_CHSE,VCHS_M91,PCHS_M91,CW_CHSM,TOT_28,TOT_91,CW_SCI,VCST_LS10,PCST_LS10,CWM2_28,VCSTM2_28,PCSTM2_28,CWM2_91,VCSTM2_91,PCSTM2_91,CWS2_91,VCSTS2_91,PCSTS2_91,IRG5
"Rancho de la Nacion, 1830 East Division Street, National City, CA, 91950-1850",37682216108559,S,Elementary,,,,Rancho de la Nacion,National Elementary,3,San Diego,1,345,784,4,5,5,789,4,No,,,,0,No,,,,24,No,899,,,17,No,885,,,289,Yes,765,5,770,6,No,,,,5,No,,,,0,No,,,,345,Yes,784,5,789,258,Yes,775,5,780,36,No,580,,,1,0,7,5,83,2,2,0,100,21,0,65,9,11,No,95,96,19,32,N/A,88,33,34,24,8,1,2.09,,,25,58,18,0,0,366,1,365,173.2548271,344,165.120,0,0.000,57.5,345,110.400,0,0.000,38.5,57,11.400,0,0.000,0.0,0,0.000,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,286.92,0.00,4.0,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,0,0.000,
"San Diego Science and Technology, 1405 Park Boulevard, San Diego, CA, 92101-4722",37683380107219,S,High School,,,,San Diego Science and Technology,San Diego Unified,3,San Diego,1,324,734,4,9,5,739,46,No,772,,,0,No,,,,5,No,,,,3,No,,,,234,Yes,707,5,712,1,No,,,,29,No,845,,,6,No,,,,324,Yes,734,5,739,148,Yes,649,8,657,53,Yes,569,12,581,15,0,1,1,70,0,9,2,99,17,0,24,29,15,No,94,95,N/A,N/A,22,80,22,30,30,12,5,2.48,,,0,0,0,0,100,357,1,349,160.3798346,0,0.000,324,97.200,27.0,0,0.000,318,63.600,17.7,0,0.000,310,68.200,19.0,0,0.000,150,34.500,9.6,141,42.300,11.8,136,40.800,11.3,0.00,359.55,3.4,121,12.100,0.0,0,0.000,0.2,6,0.600,0.1,5,0.250,
"Normal Heights Elementary, 3750 Ward Road, San Diego, CA, 92116",37683380111864,S,Elementary,,,,Normal Heights Elementary,San Diego Unified,3,San Diego,1,172,798,4,8,2,800,27,No,747,,,0,No,,,,0,No,,,,0,No,,,,123,Yes,807,A,A,1,No,,,,13,No,874,,,8,No,,,,172,Yes,798,2,800,117,Yes,810,A,A,24,No,588,,,15,0,0,0,72,1,8,5,99,32,0,48,17,13,No,92,96,23,29,N/A,88,18,41,26,8,7,2.45,,,27,73,0,0,0,191,2,188,172.6098762,172,82.560,0,0.000,56.2,172,55.040,0,0.000,37.5,46,9.200,0,0.000,0.0,0,0.000,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,146.80,0.00,6.3,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,0,0.000,Y
"Clairemont High, 4150 Ute Drive, San Diego, CA, 92117-5853",37683383731213,S,High School,,,,Clairemont High,San Diego Unified,3,San Diego,1,873,720,4,4,5,725,23,No,639,,,1,No,,,,51,No,821,,,11,No,693,,,458,Yes,664,7,671,2,No,,,,300,Yes,791,5,796,26,No,818,,,538,Yes,682,6,688,287,Yes,599,10,609,157,Yes,570,12,582,3,0,6,1,52,0,35,3,60,30,0,14,28,18,No,96,98,N/A,N/A,27,85,16,27,23,23,10,2.83,,,0,0,0,0,100,917,2,906,167.3270517,0,0.000,872,261.600,27.2,0,0.000,862,172.400,17.9,0,0.000,698,153.560,16.0,0,0.000,599,137.770,14.3,327,98.100,10.2,337,101.100,10.5,0.00,960.83,3.1,301,30.100,0.0,0,0.000,0.1,10,1.000,0.5,104,5.200,
"Madison High, 4833 Doliva Drive, San Diego, CA, 92117-3211",37683383733698,S,High School,,,,Madison High,San Diego Unified,3,San Diego,1,831,721,4,5,5,726,124,Yes,683,6,689,11,No,738,,,62,No,832,,,23,No,802,,,365,Yes,685,6,691,15,No,690,,,204,Yes,762,5,767,23,No,807,,,555,Yes,696,5,701,181,Yes,615,9,624,139,Yes,564,12,576,15,1,7,3,43,2,25,3,65,27,0,9,20,16,No,96,97,N/A,N/A,28,88,9,30,32,21,8,2.88,,,0,0,0,0,100,879,0,872,165.9922010,0,0.000,829,248.700,25.9,0,0.000,817,163.400,17.0,0,0.000,790,173.800,18.1,0,0.000,631,145.130,15.1,329,98.700,10.3,328,98.400,10.3,0.00,959.68,3.0,291,29.100,0.0,0,0.000,0.1,14,1.400,0.1,21,1.050,
"Morse High, 6905 Skyline Drive, San Diego, CA, 92114-5928",37683383734654,S,High School,,,,Morse High,San Diego Unified,3,San Diego,1,1362,728,4,6,5,733,215,Yes,643,8,651,3,No,,,,27,No,741,,,600,Yes,810,A,A,409,Yes,649,8,657,34,No,674,,,32,No,744,,,42,No,771,,,960,Yes,695,5,700,377,Yes,634,8,642,142,Yes,463,17,480,16,0,2,43,31,2,2,3,70,18,0,14,24,10,No,95,96,N/A,N/A,30,89,9,26,32,28,5,2.93,,,0,0,0,0,100,1460,0,1448,166.0803444,0,0.000,1360,408.000,26.7,0,0.000,1334,266.800,17.4,0,0.000,1309,287.980,18.8,0,0.000,871,200.330,13.1,524,157.200,10.3,527,158.100,10.3,0.00,1529.36,3.1,471,47.100,0.0,0,0.000,0.2,28,2.800,0.1,21,1.050,
"Adams Elementary, 4672 35th Street, San Diego, CA, 92116-3536",37683386039101,S,Elementary,,,,Adams Elementary,San Diego Unified,3,San Diego,1,190,797,4,8,3,800,30,No,819,,,0,No,,,,13,No,878,,,1,No,,,,132,Yes,780,5,785,1,No,,,,8,No,,,,5,No,,,,190,Yes,797,3,800,113,Yes,777,5,782,31,No,708,,,17,0,6,0,67,0,7,3,99,19,0,52,8,13,No,90,93,19,24,N/A,80,18,39,32,11,1,2.39,,,27,73,0,0,0,215,0,215,171.2607875,190,91.200,0,0.000,56.6,190,60.800,0,0.000,37.7,46,9.200,0,0.000,0.0,0,0.000,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,161.20,0.00,5.7,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,0,0.000,
"Carson Elementary, 6905 Kramer Street, San Diego, CA, 92111-7021",37683386039341,S,Elementary,,,,Carson Elementary,San Diego Unified,3,San Diego,1,326,781,4,4,5,786,8,No,,,,0,No,,,,54,Yes,846,A,A,10,No,,,,235,Yes,760,5,765,0,No,,,,11,No,866,,,8,No,,,,326,Yes,781,5,786,253,Yes,770,5,775,33,No,632,,,3,0,16,4,71,0,3,2,100,26,0,57,20,8,No,93,94,20,29,N/A,92,32,42,17,8,2,2.07,,,29,71,0,0,0,352,0,352,174.4192715,326,156.480,0,0.000,56.5,326,104.320,0,0.000,37.7,80,16.000,0,0.000,0.0,0,0.000,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,276.80,0.00,5.8,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,0,0.000,
"Central Elementary, 4063 Polk Avenue, San Diego, CA, 92105-1436",37683386039366,S,Elementary,,,,Central Elementary,San Diego Unified,3,San Diego,1,442,787,4,6,5,792,25,No,746,,,0,No,,,,74,Yes,883,A,A,0,No,,,,337,Yes,769,5,774,2,No,,,,4,No,,,,0,No,,,,442,Yes,787,5,792,396,Yes,784,5,789,49,No,673,,,5,0,16,0,77,0,1,1,100,19,0,81,8,10,No,91,95,20,30,N/A,80,35,40,16,4,5,2.05,,,27,73,0,0,0,495,1,494,171.8148894,442,212.160,0,0.000,56.7,442,141.440,0,0.000,37.8,102,20.400,0,0.000,0.0,0,0.000,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,374.00,0.00,5.5,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,0,0.000,
"Cubberley Elementary, 3201 Marathon Drive, San Diego, CA, 92123-2638",37683386039432,S,Elementary,,,,Cubberley Elementary,San Diego Unified,3,San Diego,1,115,782,4,2,5,787,11,No,663,,,0,No,,,,10,No,,,,6,No,,,,48,No,790,,,1,No,,,,30,No,798,,,8,No,,,,78,Yes,775,5,780,41,No,795,,,24,No,680,,,9,0,8,5,39,1,31,6,66,32,0,27,6,19,No,93,94,24,25,N/A,85,2,25,41,25,8,3.12,,,23,77,0,0,0,124,0,124,179.1251091,115,55.200,0,0.000,55.3,115,36.800,0,0.000,36.9,39,7.800,0,0.000,0.0,0,0.000,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,99.80,0.00,7.8,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,0,0.000,
"Darnall Charter, 6020 Hughes Street, San Diego, CA, 92115-6520",37683386039457,S,Elementary,,,D,Darnall Charter,San Diego Unified,3,San Diego,1,350,788,4,7,5,793,53,Yes,738,5,743,0,No,,,,38,No,885,,,3,No,,,,245,Yes,776,5,781,0,No,,,,8,No,,,,3,No,,,,350,Yes,788,5,793,240,Yes,789,5,794,40,No,623,,,15,0,10,1,69,0,2,2,100,0,0,60,8,11,No,96,99,20,26,N/A,94,29,27,23,15,6,2.44,,,22,63,15,0,0,363,0,363,172.5782003,350,168.000,0,0.000,57.0,350,112.000,0,0.000,38.0,73,14.600,0,0.000,0.0,0,0.000,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,294.60,0.00,5.0,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,0,0.000,
"Encanto Elementary, 822 65th Street, San Diego, CA, 92114-2818",37683386039515,S,Elementary,,,,Encanto Elementary,San Diego Unified,3,San Diego,1,365,781,4,6,5,786,32,No,799,,,0,No,,,,7,No,,,,1,No,,,,304,Yes,777,5,782,2,No,,,,9,No,,,,10,No,,,,365,Yes,781,5,786,269,Yes,775,5,780,42,No,629,,,10,0,2,1,83,1,2,3,100,21,0,55,17,12,No,93,95,17,20,N/A,96,32,40,17,8,4,2.11,,,23,77,0,0,0,394,0,394,171.7866044,365,175.200,0,0.000,56.7,365,116.800,0,0.000,37.8,86,17.200,0,0.000,0.0,0,0.000,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,309.20,0.00,5.6,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,0,0.000,
"Franklin Elementary, 4481 Copeland Avenue, San Diego, CA, 92116-4802",37683386039606,S,Elementary,,,,Franklin Elementary,San Diego Unified,3,San Diego,1,169,789,4,4,5,794,18,No,727,,,0,No,,,,45,No,899,,,1,No,,,,92,Yes,746,5,751,1,No,,,,6,No,,,,6,No,,,,169,Yes,789,5,794,127,Yes,790,5,795,24,No,613,,,10,0,27,1,53,1,4,4,100,30,0,61,12,12,No,93,96,21,30,N/A,80,22,45,23,9,1,2.21,,,25,75,0,0,0,181,0,181,174.6702858,169,81.120,0,0.000,56.6,169,54.080,0,0.000,37.7,41,8.200,0,0.000,0.0,0,0.000,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,143.40,0.00,5.7,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,0,0.000,
"Freese Elementary, 8140 Greenlawn Drive, San Diego, CA, 92114-7309",37683386039614,S,Elementary,,,,Freese Elementary,San Diego Unified,3,San Diego,1,271,792,4,5,5,797,66,Yes,763,5,768,0,No,,,,5,No,,,,24,No,888,,,145,Yes,779,5,784,2,No,,,,9,No,,,,20,No,830,,,271,Yes,792,5,797,134,Yes,791,5,796,27,No,643,,,23,0,2,9,54,1,3,7,100,24,0,38,14,9,No,94,94,21,31,N/A,96,10,42,27,19,3,2.63,,,22,78,0,0,0,294,3,291,174.3081402,271,130.080,0,0.000,56.5,270,86.400,0,0.000,37.6,68,13.600,0,0.000,0.0,0,0.000,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,230.08,0.00,5.9,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,0,0.000,
"Jefferson Elementary, 3770 Utah Street, San Diego, CA, 92104-3532",37683386039770,S,Elementary,,,,Jefferson Elementary,San Diego Unified,3,San Diego,1,199,791,4,6,5,796,30,No,802,,,0,No,,,,5,No,,,,3,No,,,,140,Yes,778,5,783,1,No,,,,12,No,823,,,8,No,,,,199,Yes,791,5,796,113,Yes,779,5,784,30,No,631,,,15,0,3,1,69,1,6,4,100,26,0,41,15,14,No,94,97,20,26,N/A,95,22,35,29,9,5,2.41,,,26,74,0,0,0,212,0,212,173.7950150,199,95.520,0,0.000,56.5,199,63.680,0,0.000,37.7,49,9.800,0,0.000,0.0,0,0.000,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,169.00,0.00,5.8,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,0,0.000,
"Johnson Elementary, 1355 Kelton Road, San Diego, CA, 92114-1229",37683386039788,S,Elementary,,,,Johnson Elementary,San Diego Unified,3,San Diego,1,291,797,4,5,3,800,139,Yes,779,5,784,0,No,,,,21,No,925,,,3,No,,,,113,Yes,780,5,785,2,No,,,,6,No,,,,7,No,,,,291,Yes,797,3,800,107,Yes,784,5,789,34,No,686,,,48,0,7,1,39,1,2,2,100,30,0,25,11,11,No,95,96,22,25,N/A,92,9,21,47,17,5,2.88,,,29,71,0,0,0,306,0,305,174.5387636,291,139.680,0,0.000,57.2,291,93.120,0,0.000,38.2,56,11.200,0,0.000,0.0,0,0.000,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,244.00,0.00,4.6,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,0,0.000,
"Ross Elementary, 7470 Bagdad Street, San Diego, CA, 92111-4317",37683386040109,S,Elementary,,,,Ross Elementary,San Diego Unified,3,San Diego,1,220,798,4,2,2,800,10,No,,,,0,No,,,,52,Yes,914,A,A,6,No,,,,106,Yes,733,5,738,2,No,,,,25,No,802,,,17,No,838,,,220,Yes,798,2,800,119,Yes,773,5,778,24,No,633,,,5,0,23,3,48,1,12,8,100,31,0,36,17,11,No,97,97,20,28,N/A,76,12,29,34,18,7,2.80,,,26,74,0,0,0,227,0,227,179.3622383,220,105.600,0,0.000,56.7,220,70.400,0,0.000,37.8,51,10.200,0,0.000,0.0,0,0.000,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,186.20,0.00,5.5,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,0,0.000,
"Sherman Elementary, 301 22nd Street, San Diego, CA, 92102-2918",37683386040158,S,Elementary,,,,Sherman Elementary,San Diego Unified,3,San Diego,1,308,781,4,4,5,786,7,No,,,,0,No,,,,0,No,,,,0,No,,,,296,Yes,775,5,780,0,No,,,,2,No,,,,3,No,,,,308,Yes,781,5,786,260,Yes,770,5,775,24,No,664,,,3,0,0,0,95,0,1,1,100,23,0,74,8,5,No,93,96,19,30,N/A,75,32,41,13,7,7,2.16,,,28,72,0,0,0,337,1,336,173.6324974,308,147.840,0,0.000,56.9,308,98.560,0,0.000,38.0,66,13.200,0,0.000,0.0,0,0.000,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,259.60,0.00,5.1,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,0,0.000,
"Webster Elementary, 4801 Elm Street, San Diego, CA, 92102-1354",37683386040273,S,Elementary,,,,Webster Elementary,San Diego Unified,3,San Diego,1,233,780,4,6,5,785,71,Yes,788,5,793,0,No,,,,11,No,909,,,0,No,,,,133,Yes,766,5,771,3,No,,,,3,No,,,,11,No,826,,,233,Yes,780,5,785,117,Yes,773,5,778,26,No,653,,,30,0,5,0,58,1,2,4,100,20,0,30,20,9,No,93,95,23,28,N/A,89,16,31,36,9,8,2.63,,,20,63,17,0,0,255,0,254,172.1656976,233,111.840,0,0.000,57.2,232,74.240,0,0.000,37.9,48,9.600,0,0.000,0.0,0,0.000,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,195.68,0.00,4.9,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,0,0.000,
"Whitman Elementary, 4050 Appleton Street, San Diego, CA, 92117-1101",37683386040307,S,Elementary,,,,Whitman Elementary,San Diego Unified,3,San Diego,1,206,783,4,3,5,788,10,No,,,,0,No,,,,12,No,837,,,6,No,,,,128,Yes,753,5,758,0,No,,,,38,No,853,,,10,No,,,,161,Yes,758,5,763,104,Yes,759,5,764,59,Yes,740,5,745,5,0,6,3,62,0,18,5,77,26,0,30,20,28,No,97,97,15,22,N/A,92,13,40,22,17,8,2.66,,,16,66,18,0,0,213,0,213,176.6854978,206,98.880,0,0.000,57.5,205,65.600,0,0.000,38.1,38,7.600,0,0.000,0.0,0,0.000,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,172.08,0.00,4.4,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,0,0.000,
"Kimbrough Elementary, 321 Hoitt Street, San Diego, CA, 92102",37683386114292,S,Elementary,,,,Kimbrough Elementary,San Diego Unified,3,San Diego,1,330,796,4,5,4,800,3,No,,,,0,No,,,,0,No,,,,0,No,,,,324,Yes,797,3,800,0,No,,,,1,No,,,,2,No,,,,329,Yes,797,3,800,293,Yes,796,4,800,35,No,656,,,1,0,0,0,98,0,0,1,100,27,0,77,12,9,No,97,98,20,27,N/A,85,35,40,14,5,5,2.07,,,25,75,0,0,0,342,0,342,174.4539788,330,158.400,0,0.000,55.5,330,105.600,0,0.000,37.0,106,21.200,0,0.000,0.0,0,0.000,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,285.20,0.00,7.4,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,0,0.000,
"San Diego Cooperative Charter, 7260 Linda Vista Road, San Diego, CA, 92111-6128",37683386119168,S,Elementary,,,D,San Diego Cooperative Charter,San Diego Unified,3,San Diego,1,344,781,4,1,5,786,12,No,705,,,0,No,,,,14,No,836,,,6,No,,,,103,Yes,718,5,723,2,No,,,,189,Yes,808,A,A,18,No,826,,,105,Yes,702,5,707,47,No,662,,,33,No,607,,,3,0,4,2,30,1,55,5,31,12,0,9,4,10,No,99,99,24,25,25,95,5,6,13,32,45,4.06,,,14,43,15,28,0,351,3,347,186.9243633,343,164.640,0,0.000,54.3,342,109.440,0,0.000,36.1,101,20.200,0,0.000,0.0,46,9.200,0,0.000,3.0,0,0.000,0.0,0,0.000,0.0,303.48,0.00,6.7,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,0,0.000,
"San Ysidro Middle, 4345 Otay Mesa Road, San Ysidro, CA, 92173-1623",37683796098453,S,Middle School,,,,San Ysidro Middle,San Ysidro Elementary,3,San Diego,1,690,778,4,9,5,783,7,No,,,,1,No,,,,2,No,,,,3,No,,,,669,Yes,776,5,781,1,No,,,,6,No,,,,1,No,,,,618,Yes,779,5,784,572,Yes,755,5,760,87,No,656,,,1,0,0,1,97,0,1,0,84,14,1,58,30,12,,92,93,,,,78,40,34,17,7,2,1.99,,,0,0,0,100,0,777,0,776,166.6119807,690,331.200,0,0.000,46.1,690,220.800,0,0.000,30.7,421,84.200,0,0.000,0.0,415,83.000,0,0.000,11.5,0,0.000,0.0,0,0.000,0.0,719.20,0.00,11.7,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,0,0.000,
"Southwest Senior High, 1685 Hollister Street, San Diego, CA, 92154-4548",37684113730124,S,High School,,,,Southwest Senior High,Sweetwater Union High,3,San Diego,1,1126,725,4,6,5,730,12,No,607,,,5,No,,,,3,No,,,,43,No,881,,,1036,Yes,718,5,723,5,No,,,,22,No,815,,,0,No,,,,862,Yes,709,5,714,844,Yes,703,5,708,122,Yes,564,12,576,1,0,0,3,92,0,2,0,71,11,0,42,35,11,No,90,95,N/A,N/A,30,89,28,30,24,13,5,2.35,,,0,0,0,0,100,1289,1,1278,164.6067788,0,0.000,1126,337.800,27.3,0,0.000,1113,222.600,18.0,0,0.000,881,193.820,15.6,0,0.000,768,176.640,14.3,437,131.100,10.6,420,126.000,10.2,0.00,1238.91,3.1,390,39.000,0.0,0,0.000,0.1,13,1.300,0.9,213,10.650,
"Chula Vista Middle, 415 Fifth Avenue, Chula Vista, CA, 91910-4305",37684116059760,S,Middle School,,,,Chula Vista Middle,Sweetwater Union High,3,San Diego,1,971,771,4,6,5,776,34,No,799,,,6,No,,,,5,No,,,,32,No,871,,,846,Yes,761,5,766,5,No,,,,43,No,848,,,0,No,,,,764,Yes,752,5,757,526,Yes,737,5,742,92,No,593,,,3,1,1,3,87,0,5,0,77,15,0,26,31,9,No,93,96,N/A,N/A,30,84,23,30,29,12,6,2.49,,,0,0,0,100,0,1054,2,1050,172.3563480,971,466.080,0,0.000,47.3,970,310.400,0,0.000,31.5,524,104.800,0,0.000,0.0,524,104.800,0,0.000,10.6,0,0.000,0.0,0,0.000,0.0,986.08,0.00,10.6,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,0,0.000,
"Mar Vista Academy for Problem Based Learning, 1267 Thermal Avenue, San Diego, CA, 92154",37684116059786,S,Middle School,,,,Mar Vista Middle,Sweetwater Union High,3,San Diego,1,959,766,4,5,5,771,47,No,756,,,4,No,,,,4,No,,,,66,No,881,,,721,Yes,741,5,746,4,No,,,,111,Yes,848,A,A,1,No,,,,733,Yes,748,5,753,434,Yes,715,5,720,127,Yes,652,7,659,5,0,0,7,75,0,12,0,75,12,0,27,19,13,No,92,95,N/A,N/A,29,86,20,25,34,15,5,2.61,,,0,0,0,100,0,1060,0,1059,171.7819288,959,460.320,0,0.000,48.4,957,306.240,0,0.000,32.2,468,93.600,0,0.000,0.0,455,91.000,0,0.000,9.6,0,0.000,0.0,0,0.000,0.0,951.16,0.00,9.8,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,0,0.000,
"RAI Online Charter, 5253 Fifth Street, Fallbrook, CA, 92028-9795",37684370101220,S,High School,,,D,RAI Online Charter,Vallecitos Elementary,3,San Diego,1,103,732,4,1,5,737,9,No,,,,3,No,,,,3,No,,,,0,No,,,,36,No,719,,,0,No,,,,52,Yes,748,5,753,0,No,,,,24,No,698,,,1,No,,,,0,No,,,,8,3,3,0,38,0,49,0,26,0,0,0,3,1,No,74,74,6,10,15,99,5,21,38,27,8,3.13,,,3,19,10,26,42,144,1,141,172.5442136,57,27.360,45,13.500,39.2,57,18.240,45,9.000,26.1,24,4.800,43,9.460,9.1,13,2.600,29,6.670,8.9,19,5.700,5.5,18,5.400,5.2,53.00,51.33,6.0,15,1.500,0.0,0,0.000,0.0,0,0.000,0.1,2,0.100,
"Olive Elementary, 836 Olive Avenue, Vista, CA, 92083-3316",37684526040646,S,Elementary,,,,Olive Elementary,Vista Unified,3,San Diego,1,226,793,4,8,5,798,5,No,,,,1,No,,,,3,No,,,,3,No,,,,191,Yes,781,5,786,4,No,,,,15,No,822,,,4,No,,,,200,Yes,782,5,787,161,Yes,768,5,773,35,No,702,,,2,0,2,1,84,2,7,2,85,0,2,55,16,13,No,95,95,18,20,N/A,88,44,31,14,10,1,1.94,,,30,70,0,0,0,239,0,239,170.9521283,226,108.480,0,0.000,56.6,225,72.000,0,0.000,37.6,56,11.200,0,0.000,0.0,0,0.000,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,191.68,0.00,5.8,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,0,0.000,
"Vista Academy of Visual and Performing Arts, 600 North Santa Fe Avenue, Vista, CA, 92083-3631",37684526040653,S,Elementary,,,,Vista Academy of Visual and Performing A,Vista Unified,3,San Diego,1,793,786,4,7,5,791,19,No,840,,,3,No,,,,3,No,,,,6,No,,,,631,Yes,758,5,763,1,No,,,,118,Yes,907,A,A,11,No,918,,,623,Yes,755,5,760,493,Yes,739,5,744,119,Yes,670,7,677,2,0,0,1,79,0,15,1,77,6,4,44,22,15,No,98,99,25,26,29,82,38,22,17,15,8,2.34,,,15,47,13,25,0,816,0,808,172.6257697,792,380.160,0,0.000,54.4,792,253.440,0,0.000,36.3,227,45.400,0,0.000,0.0,97,19.400,0,0.000,2.8,0,0.000,0.0,0,0.000,0.0,698.50,0.00,6.5,0,0.000,0.0,1,0.100,0.0,0,0.000,0.0,0,0.000,
"Rancho Minerva Middle, 2245 Foothill Drive, Vista, CA, 92084-6035",37684526059802,S,Middle School,,,,Rancho Minerva Middle,Vista Unified,3,San Diego,1,862,764,4,9,5,769,33,No,797,,,7,No,,,,8,No,,,,10,No,,,,676,Yes,741,5,746,7,No,,,,110,Yes,868,A,A,10,No,,,,746,Yes,746,5,751,506,Yes,698,5,703,180,Yes,638,8,646,4,1,1,1,78,1,13,1,83,13,5,31,32,19,No,95,96,N/A,26,27,79,45,21,22,9,3,2.04,,,0,0,34,66,0,912,0,912,166.4918699,862,413.760,0,0.000,52.7,854,273.280,0,0.000,34.8,249,49.800,0,0.000,0.0,244,48.800,0,0.000,6.2,0,0.000,0.0,0,0.000,0.0,785.74,0.00,6.3,0,0.000,0.0,1,0.100,0.0,0,0.000,0.0,0,0.000,
"Cesar Chavez Middle, 202 Oleander Dr, Oceanside, CA, 92057",37735690113522,S,Middle School,,,,Cesar Chavez Middle,Oceanside Unified,3,San Diego,1,714,777,4,7,5,782,41,No,780,,,1,No,,,,15,No,945,,,35,No,864,,,515,Yes,754,5,759,25,No,727,,,75,No,872,,,5,No,,,,554,Yes,759,5,764,340,Yes,706,5,711,104,Yes,538,13,551,6,0,2,5,71,4,11,1,74,9,3,12,43,16,No,96,97,N/A,28,27,79,27,25,27,16,6,2.50,,,0,0,32,68,0,755,9,746,169.4356672,710,340.800,0,0.000,50.9,713,228.160,0,0.000,34.1,252,50.400,0,0.000,0.0,249,49.800,0,0.000,7.4,0,0.000,0.0,0,0.000,0.0,669.26,0.00,7.5,0,0.000,0.0,1,0.100,0.0,0,0.000,0.0,0,0.000,
"Lincoln Middle, 2000 California Street, Oceanside, CA, 92054-5683",37735696038863,S,Middle School,,,,Lincoln Middle,Oceanside Unified,3,San Diego,1,792,761,4,5,5,766,21,No,739,,,6,No,,,,7,No,,,,13,No,845,,,487,Yes,711,5,716,6,No,,,,237,Yes,854,A,A,11,No,826,,,558,Yes,714,5,719,304,Yes,645,8,653,124,Yes,502,15,517,3,1,1,2,61,1,30,1,68,12,4,14,29,15,No,94,96,N/A,29,29,80,21,22,33,16,6,2.64,,,0,0,33,67,0,850,2,845,172.2308722,792,380.160,0,0.000,51.1,788,252.160,0,0.000,33.9,279,55.800,0,0.000,0.0,276,55.200,0,0.000,7.4,0,0.000,0.0,0,0.000,0.0,743.32,0.00,7.5,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,0,0.000,
