School Year,System Id,System Name,School Id,School Name,Grade Configuration,Grade Cluster,Achievement Points,Progress Points,Achievement Gap Points,ETB Points,EL/ED/SWD Performance Points,Challenge Points,CCRPI Score,Marker_Type,address
2012,644,DeKalb County,1010,DeKalb Academy of Technology and the Environment Charter School,"KK, 01, 02, 03, 04, 05, 06, 07, 08",E,60.3,9.1,14.3,0,3.8,3.8,87.5,small_yellow,"DeKalb Academy of Technology and the Environment Charter School, 1492 Kelton Dr, Stone Mountain, GA, 30083-1918"
2012,691,Long County,100,Smiley Elementary School,"PK, KK, 01, 02, 03",E,57,NA,12.8,0.5,4.9,5.4,87.5,small_yellow,"Smiley Elementary School, 1530 Ga Highway 57, Ludowici, GA, 31316-4249"
2012,622,Carroll County,176,Mount Zion Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,59.8,9.4,11.3,0.5,6.6,7.1,87.6,small_yellow,"Mount Zion Elementary School, 260 Eureka Church Rd, Carrollton, GA, 30117-6681"
2012,644,DeKalb County,1056,Evansdale Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,62.7,9.5,12,1,2.4,3.4,87.6,small_yellow,"Evansdale Elementary School, 2914 Evans Woods Dr , Doraville, GA, 30340-4816"
2012,628,Cherokee County,116,Indian Knoll Elementary,"PK, KK, 01, 02, 03, 04, 05, 06",E,62.5,9.5,12.8,1,2.1,3.1,87.9,small_yellow,"Indian Knoll Elementary, 3635 Univeter Rd, Canton, GA, 30115-4750"
2012,628,Cherokee County,2054,Oak Grove Elementary School,"PK, KK, 01, 02, 03, 04",E,58.9,10.4,12.8,0.5,5.3,5.8,87.9,small_yellow,"Oak Grove Elementary School, 6118 Woodstock Rd, Acworth, GA, 30102-1727"
2012,628,Cherokee County,397,Arnold Mill Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,62.5,10,13.5,0.5,1.4,1.9,87.9,small_yellow,"Arnold Mill Elementary School, 710 Arnold Mill Rd, Woodstock, GA, 30188-3007"
2012,633,Cobb County,298,Cheatham Hill Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,59.4,10.2,12.8,1,4.5,5.5,87.9,small_yellow,"Cheatham Hill Elementary School, 1350 John Ward Rd SW , Marietta, GA, 30064-3816"
2012,644,DeKalb County,1061,Livsey Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,61.8,8.5,13.5,0.5,3.6,4.1,87.9,small_yellow,"Livsey Elementary School, 4137 Livsey Rd, Tucker, GA, 30084-2548"
2012,667,Gwinnett County,287,Norton Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,58.2,10.4,12.8,0.5,6,6.5,87.9,small_yellow,"Norton Elementary School, 3050 Xavier Ray Ct, Snellville, GA, 30039-5232"
2012,689,Liberty County,180,Button Gwinnett Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,56.9,10.6,14.3,1.5,4.6,6.1,87.9,small_yellow,"Button Gwinnett Elementary School, 635 Taylor Rd , Hinesville, GA, 31313-2104"
2012,675,Henry County,100,Ola Elementary School,"KK, 01, 02, 03, 04, 05",E,58.1,10.7,14.3,0.5,4.5,5,88.1,small_yellow,"Ola Elementary School, 278 N Ola Rd, Mcdonough, GA, 30252-6625"
2012,722,Rockdale County,2052,Pine Street Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,56.9,9.9,11.3,1.5,8.5,10,88.1,small_yellow,"Pine Street Elementary School, 960 Pine St NE , Conyers, GA, 30012-4504"
2012,608,Bartow County,177,Adairsville Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,59.3,8.7,14.3,1,4.9,5.9,88.2,small_yellow,"Adairsville Elementary School, 122 King St , Adairsville, GA, 30103-2304"
2012,628,Cherokee County,201,Chapman Intermediate School,"05, 06",E,61.4,9,13.5,1,3.4,4.4,88.3,small_yellow,"Chapman Intermediate School, 6500 Putnam Ford Dr , Woodstock, GA, 30189-1502"
2012,644,DeKalb County,3051,Briarlake Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,63.2,10,12,1,2.1,3.1,88.3,small_yellow,"Briarlake Elementary School, 3590 Lavista Rd , Decatur, GA, 30033-1002"
2012,644,DeKalb County,1050,DeKalb Elementary School of the Arts,"KK, 01, 02, 03, 04, 05, 06, 07",E,59.9,7.7,13.5,0.5,6.8,7.3,88.4,small_yellow,"DeKalb Elementary School of the Arts, 797 Fayetteville Rd SE, Atlanta, GA, 30316-2359"
2012,628,Cherokee County,505,Free Home Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,62,8.5,13.5,0.5,4,4.5,88.5,small_yellow,"Free Home Elementary School, 12525 Cumming Hwy , Canton, GA, 30115-7793"
2012,633,Cobb County,5062,Mableton Elementary School,"KK, 01, 02, 03, 04, 05",E,55.2,11.3,13.5,1,7.5,8.5,88.5,small_yellow,"Mableton Elementary School, 5220 Church St SW , Mableton, GA, 30126-2108"
2012,667,Gwinnett County,282,Annistown Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,55.8,11,13.5,0.5,7.7,8.2,88.5,small_yellow,"Annistown Elementary School, 3150 Spain Rd , Snellville, GA, 30039-8501"
2012,675,Henry County,208,Walnut Creek Elementary,"PK, KK, 01, 02, 03, 04, 05",E,56.2,9.4,15,0.5,7.4,7.9,88.5,small_yellow,"Walnut Creek Elementary, 3535 McDonough Pkwy , McDonough, GA, 30253-5550"
2012,678,Jackson County,3050,North Jackson Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,58.7,9.8,12.8,1,6.4,7.4,88.7,small_yellow,"North Jackson Elementary School, 1880 Old Gainesville Hwy, Talmo, GA, 30575-2309"
2012,625,Chatham County,4058,Hesse School,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08",E,61.3,10,12.8,1.5,3.2,4.7,88.8,small_yellow,"Hesse School, 9116 Whitefield Ave , Savannah, GA, 31406-6941"
2012,633,Cobb County,399,Blackwell Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,58.8,10.1,14.3,0.5,5.1,5.6,88.8,small_yellow,"Blackwell Elementary School, 3470 Canton Rd , Marietta, GA, 30066-2669"
2012,660,Fulton County,406,Amana Academy School,"KK, 01, 02, 03, 04, 05, 06, 07, 08",E,61.9,9.4,14.3,1,2.2,3.2,88.8,small_yellow,"Amana Academy School, 1565 Holcomb Bridge Rd , Roswell, GA, 30076-2517"
2012,644,DeKalb County,197,Marbut Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,59.3,9.9,11.3,1.5,6.9,8.4,88.9,small_yellow,"Marbut Elementary School, 5776 Marbut Rd, Lithonia, GA, 30058-8351"
2012,715,Polk County,183,Cherokee Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,59.3,10.1,12,1,6.5,7.5,88.9,small_yellow,"Cherokee Elementary School, 191 Evergreen Ln, Cedartown, GA, 30125-7708"
2012,667,Gwinnett County,288,Minor Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,57.7,10.8,12.8,1,6.8,7.8,89.1,small_yellow,"Minor Elementary School, 4129 Shady Dr NW, Lilburn, GA, 30047-2647"
2012,689,Liberty County,189,Joseph Martin Elementary School,"KK, 01, 02, 03, 04, 05",E,59.7,11.3,12,1,5.3,6.3,89.3,small_yellow,"Joseph Martin Elementary School, 1000 Joseph Martin Rd, Hinesville, GA, 31313-1069"
2012,722,Rockdale County,2050,Flat Shoals Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,58.3,10.4,11.3,2,7.3,9.3,89.3,small_yellow,"Flat Shoals Elementary School, 1455 Flat Shoals Rd SE , Conyers, GA, 30013-1801"
2012,658,Forsyth County,204,Chestatee Elementary,"PK, KK, 01, 02, 03, 04, 05",E,61.4,9.1,13.5,1,4.5,5.5,89.5,small_yellow,"Chestatee Elementary, 6945 Keith Bridge Rd , Gainesville, GA, 30506-6316"
2012,675,Henry County,108,Woodland Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,59.8,8.7,15,0.5,5.5,6,89.5,small_yellow,"Woodland Elementary School, 830 Moseley Dr , Stockbridge, GA, 30281-2904"
2012,667,Gwinnett County,395,Jackson Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,61,10.5,11.3,0.5,6.3,6.8,89.6,small_yellow,"Jackson Elementary School, 1970 Sever Rd, Lawrenceville, GA, 30043-4020"
2012,675,Henry County,509,Rock SPring Elementary,"PK, KK, 01, 02, 03, 04, 05",E,59.1,11.1,14.3,0.5,4.6,5.1,89.6,small_yellow,"Rock SPring Elementary, 1550 Stroud Rd, Mcdonough, GA, 30252-6265"
2012,695,Madison County,195,Danielsville Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,57.9,11.1,13.5,0.5,6.6,7.1,89.6,small_yellow,"Danielsville Elementary School, 900 Madison St, Danielsville, GA, 30633-6313"
2012,707,Newton County,4550,Heard-Mixon Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,58.3,9.9,14.3,1,6.1,7.1,89.6,small_yellow,"Heard-Mixon Elementary School, 14110 Highway 36, Covington, GA, 30014-5602"
2012,633,Cobb County,287,Lewis Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,61,9.6,13.5,0.5,5.1,5.6,89.7,small_yellow,"Lewis Elementary School, 4179 Jim Owens Rd NW, Kennesaw, GA, 30152-2329"
2012,675,Henry County,107,Dutchtown Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,59.4,11.3,15,0.5,3.5,4,89.7,small_yellow,"Dutchtown Elementary School, 159 Mitchell Rd , Hampton, GA, 30228-1729"
2012,660,Fulton County,202,Hillside Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,61.6,10.9,12.8,1.5,3,4.5,89.8,small_yellow,"Hillside Elementary School, 9250 Scott Rd, Roswell, GA, 30076-3415"
2012,7830610,Commission Charter Schools- Coweta Charter Academy,610,Coweta Charter Academy,"KK, 01, 02, 03, 04",E,60.4,10.5,15,0.5,3.4,3.9,89.8,small_yellow,"Coweta Charter Academy, 6675 Highway 16, Senoia, GA, 30276-3345"
2012,615,Bryan County,286,Bryan County Elementary School,"03, 04, 05",E,59.1,11.3,11.3,1,7.2,8.2,89.9,small_yellow,"Bryan County Elementary School, 104 Ash Branch Rd, Pembroke, GA, 31321-4498"
2012,628,Cherokee County,1052,Clayton Elementary School,"PK, KK, 01, 02, 03, 04, 05, 06",E,60.2,11.6,15,1,2.1,3.1,89.9,small_yellow,"Clayton Elementary School, 221 Upper Burris Rd , Canton, GA, 30114-4401"
2012,644,DeKalb County,705,DeKalb PATH Academy Charter School,"05, 06, 07, 08",E,57.2,11.7,11.3,0,9.7,9.7,89.9,small_yellow,"DeKalb PATH Academy Charter School, 3007 Hermance Dr NE , Atlanta, GA, 30319-2627"
2012,644,DeKalb County,4060,Laurel Ridge Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,59.9,10,13.5,1.5,5,6.5,89.9,small_yellow,"Laurel Ridge Elementary School, 1215 Balsam Dr, Decatur, GA, 30033-2903"
2012,707,Newton County,4050,Mansfield Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,61.1,10.7,14.3,1,2.8,3.8,89.9,small_yellow,"Mansfield Elementary School, 45 E Third Ave, Mansfield, GA, 30055-2700"
2012,633,Cobb County,198,Chalker Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,60.7,10.2,15,0.5,3.8,4.3,90.2,small_yellow,"Chalker Elementary School, 325 N Booth Rd NW , Kennesaw, GA, 30144-6646"
2012,669,Hall County,196,Friendship Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,61.3,10.9,13.5,0.5,4,4.5,90.2,small_yellow,"Friendship Elementary School, 4450 Friendship Rd, Buford, GA, 30519-1830"
2012,607,Barrow County,298,Yargo Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,60.9,10.4,12.8,1,5.2,6.2,90.3,small_yellow,"Yargo Elementary School, 1000 Haymon Morris Rd, Winder, GA, 30680-7840"
2012,608,Bartow County,1052,Cloverleaf Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,58.6,11.7,12,1,7,8,90.3,small_yellow,"Cloverleaf Elementary School, 71 W Felton Rd, Cartersville, GA, 30120-2111"
2012,622,Carroll County,115,Providence Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,61.6,10.8,12.8,0,5.1,5.1,90.3,small_yellow,"Providence Elementary School, 287 Rainey Rd, Temple, GA, 30179-3929"
2012,660,Fulton County,207,Dunwoody Springs Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,59.5,9.9,12,1.5,7.4,8.9,90.3,small_yellow,"Dunwoody Springs Elementary School, 8100 Roberts Dr, Atlanta, GA, 30350-4120"
2012,667,Gwinnett County,291,Shiloh Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,59,10.8,13.5,0.5,6.5,7,90.3,small_yellow,"Shiloh Elementary School, 2400 Ross Rd , Snellville, GA, 30039-8558"
2012,667,Gwinnett County,5554,Lilburn Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,57.4,10.1,12.8,1,9.4,10,90.3,small_yellow,"Lilburn Elementary School, 531 Lilburn School Rd NW, Lilburn, GA, 30047-4920"
2012,667,Gwinnett County,495,Kanoheda Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,58.2,11.1,11.3,1,8.8,9.8,90.4,small_yellow,"Kanoheda Elementary School, 1025 Herrington Rd , Lawrenceville, GA, 30044-7503"
2012,658,Forsyth County,1052,Midway Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,61.4,10.5,12,1,5.6,6.6,90.5,small_yellow,"Midway Elementary School, 4805 Atlanta Hwy , Alpharetta, GA, 30004-2920"
2012,660,Fulton County,199,Stonewall Tell Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,60.7,10.6,12.8,1,5.5,6.5,90.6,small_yellow,"Stonewall Tell Elementary School, 3310 Stonewall Tell Rd, College Park, GA, 30349-1154"
2012,658,Forsyth County,103,Cumming Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,61.7,9.6,13.5,1,4.9,5.9,90.7,small_yellow,"Cumming Elementary School, 540 Dahlonega St , Cumming, GA, 30040-2110"
2012,667,Gwinnett County,1020,New Life Academy of Excellence Duluth,"KK, 01, 02, 03, 04, 05, 06, 07",E,63.3,11.4,15,1,,1,90.7,small_yellow,"New Life Academy of Excellence Duluth, 4725 River Green Pkwy, Duluth, GA, 30096-2567"
2012,628,Cherokee County,182,Johnston Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,62.2,9.5,14.3,0.5,4.3,4.8,90.8,small_yellow,"Johnston Elementary School, 2031 E Cherokee Dr, Woodstock, GA, 30188-1701"
2012,622,Carroll County,405,Ithica Elementary,"PK, KK, 01, 02, 03, 04, 05",E,62.5,9.5,13.5,0,5.5,5.5,91,small_yellow,"Ithica Elementary , 75 Whitworth Rd , Villa Rica, GA, 30180-3732"
2012,633,Cobb County,5067,Sedalia Park Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,58.7,11.9,12.8,1,6.6,7.6,91,small_yellow,"Sedalia Park Elementary School, 2230 Lower Roswell Rd, Marietta, GA, 30068-3359"
2012,667,Gwinnett County,199,Meadowcreek Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,55.9,10.8,14.3,1.5,9.1,10,91,small_yellow,"Meadowcreek Elementary School, 5025 Georgia Belle Ct , Norcross, GA, 30093-2667"
2012,667,Gwinnett County,2056,Mountain Park Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,61.6,10.7,12.8,1,4.9,5.9,91,small_yellow,"Mountain Park Elementary School, 1500 Pounds Rd SW, Lilburn, GA, 30047-6708"
2012,710,Paulding County,194,Floyd L. Shelton Elementary School at Crossroad,"PK, KK, 01, 02, 03, 04, 05",E,63.9,9,15,0.5,2.6,3.1,91,small_yellow,"Floyd L. Shelton Elementary School at Crossroad, 1531 Cedarcrest Rd, Dallas, GA, 30132-8050"
2012,660,Fulton County,299,Manning Oaks Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,60.3,10.7,14.3,1,4.8,5.8,91.1,small_yellow,"Manning Oaks Elementary School , 405 Cumming St, Alpharetta, GA, 30004-3856"
2012,678,Jackson County,2550,Maysville Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,58.5,9.5,14.3,1,7.8,8.8,91.1,small_yellow,"Maysville Elementary School, 9270 Highway 82 Spur , Maysville, GA, 30558-2101"
2012,710,Paulding County,110,Burnt Hickory Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,63.8,9.3,15,0.5,2.5,3,91.1,small_yellow,"Burnt Hickory Elementary School, 80 N Paulding Dr , Dallas, GA, 30132-6696"
2012,633,Cobb County,304,Kennesaw Charter School,"KK, 01, 02, 03, 04, 05, 06",E,62.4,12.5,14.3,0,2,2,91.2,small_yellow,"Kennesaw Charter School, 1370 Lockhart Dr NW , Kennesaw, GA, 30144-7047"
2012,675,Henry County,207,Timber Ridge Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,61.7,10.5,15,0.5,3.5,4,91.2,small_yellow,"Timber Ridge Elementary School, 2825 Highway 20 E , McDonough, GA, 30252-4502"
2012,625,Chatham County,3064,Pooler Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,58.5,10,15,1,6.8,7.8,91.3,small_yellow,"Pooler Elementary School, 308 Holly Ave , Pooler, GA, 31322-2308"
2012,675,Henry County,297,Hickory Flat Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,58.7,11.5,14.3,0.5,6.3,6.8,91.3,small_yellow,"Hickory Flat Elementary School, 841 Brannan Rd, Mcdonough, GA, 30253-4749"
2012,633,Cobb County,104,Bullard Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,62.9,10.1,15,0.5,2.9,3.4,91.4,small_yellow,"Bullard Elementary School, 3656 Old Stilesboro Rd NW, Kennesaw, GA, 30152-3150"
2012,644,DeKalb County,5016,Coralwood Education Center,"PK, KK",E,64,NA,NA,0,,0,91.4,small_yellow,"Coralwood Education Center, 2477 Coralwood Dr, Decatur, GA, 30033-1322"
2012,625,Chatham County,211,Godley Station School,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08",E,61.7,10.7,14.3,1,3.9,4.9,91.6,small_yellow,"Godley Station School, 2135 Benton Boulevard, Pooler, GA, 31322"
2012,667,Gwinnett County,398,Partee Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,58,11.7,13.5,1,7.4,8.4,91.6,small_yellow,"Partee Elementary School, 4350 Campbell Rd, Snellville, GA, 30039-6922"
2012,689,Liberty County,100,Waldo Pafford Elementary School,"KK, 01, 02, 03, 04, 05",E,60.5,9.5,14.3,0.5,6.8,7.3,91.6,small_yellow,"Waldo Pafford Elementary School, 2550 15th St, Hinesville, GA, 31313-8070"
2012,722,Rockdale County,5050,House Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,57,10.3,15,1.5,7.8,9.3,91.6,small_yellow,"House Elementary School, 2930 Highway 20 NE, Conyers, GA, 30012-2223"
2012,667,Gwinnett County,391,Pharr Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,61.1,10.8,14.3,1.5,4,5.5,91.7,small_yellow,"Pharr Elementary School, 1500 North Rd, Snellville, GA, 30078-2112"
2012,644,DeKalb County,3063,Oak Grove Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,66.1,9.7,15,0.5,0.6,1.1,91.9,small_yellow,"Oak Grove Elementary School, 1857 Oak Grove Rd NE, Atlanta, GA, 30345-3838"
2012,722,Rockdale County,178,Barksdale Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,58.3,10.1,15,2,6.6,8.6,92,small_yellow,"Barksdale Elementary School, 596 Oglesby Bridge Rd SE , Conyers, GA, 30094-4144"
2012,658,Forsyth County,307,Silver City Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,63.3,9.6,15,1,3.3,4.3,92.2,small_yellow,"Silver City Elementary School, 6200 Dahlonega Hwy , Cumming, GA, 30028-8585"
2012,628,Cherokee County,108,Avery Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,64.7,8.7,15,1,2.9,3.9,92.3,small_yellow,"Avery Elementary School, 6391 E Cherokee Dr , Canton, GA, 30115-6059"
2012,633,Cobb County,273,Kincaid Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,63.6,8.7,15,1.5,3.6,5.1,92.4,small_yellow,"Kincaid Elementary School, 1410 Kincaid Rd , Marietta, GA, 30066-6434"
2012,633,Cobb County,297,Frey Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,63.3,10.3,15,0.5,3.3,3.8,92.4,small_yellow,"Frey Elementary School, 2865 Mars Hill Rd NW, Acworth, GA, 30101-4538"
2012,660,Fulton County,397,River Eves Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,61.6,10.5,15,1.5,3.8,5.3,92.4,small_yellow,"River Eves Elementary School, 9000 Eves Rd, Roswell, GA, 30076-3335"
2012,633,Cobb County,197,Vaughan Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,63.7,10.2,15,0.5,3.1,3.6,92.5,small_yellow,"Vaughan Elementary School, 5950 Nichols Rd , Powder Springs, GA, 30127-4219"
2012,667,Gwinnett County,505,Sycamore Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,60.9,11.2,12.8,0.5,7.1,7.6,92.5,small_yellow,"Sycamore Elementary School, 5695 Sycamore Rd , Sugar Hill, GA, 30518-2351"
2012,625,Chatham County,1058,Heard Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,63.4,10.3,14.3,1,3.6,4.6,92.6,small_yellow,"Heard Elementary School, 414 Lee Blvd , Savannah, GA, 31405-5481"
2012,633,Cobb County,391,Nicholson Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,61.5,9.8,15,1,5.3,6.3,92.6,small_yellow,"Nicholson Elementary School, 1599 Shallowford Rd, Marietta, GA, 30066-1919"
2012,667,Gwinnett County,1005,Alcova Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,60.2,11.4,13.5,0.5,7,7.5,92.6,small_yellow,"Alcova Elementary School, 770 Ewing Chapel Rd, Dacula, GA, 30019-2596"
2012,710,Paulding County,204,Roland W. Russom Elementary,"PK, KK, 01, 02, 03, 04, 05",E,63.3,10.6,15,0.5,3.2,3.7,92.6,small_yellow,"Roland W. Russom Elementary, 44 Russom Elem. School Ln., Dallas, GA, 30132"
2012,675,Henry County,3052,Stockbridge Elementary School,"PK, KK, 01, 02, 03",E,59.3,NA,13.5,0.5,6.6,7.1,92.7,small_yellow,"Stockbridge Elementary School, 4617 N Henry Blvd , Stockbridge, GA, 30281-3648"
2012,675,Henry County,203,East Lake Elementary,"PK, KK, 01, 02, 03, 04, 05",E,63.4,10.2,15,1,3.2,4.2,92.8,small_yellow,"East Lake Elementary, 199 E Lake Rd, Mcdonough, GA, 30252-4815"
2012,678,Jackson County,280,West Jackson Primary,"PK, KK, 01, 02",E,64.6,NA,NA,0.5,,0.5,92.8,small_yellow,"West Jackson Primary, 4825 Highway 53, Braselton, GA, 30517-3601"
2012,633,Cobb County,189,Baker Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,60.6,11.4,15,0.5,5.4,5.9,92.9,small_yellow,"Baker Elementary School, 2361 Baker Rd NW, Acworth, GA, 30101-3602"
2012,689,Liberty County,194,Taylors Creek Elementary School,"KK, 01, 02, 03, 04, 05",E,61.7,10.3,14.3,1,5.6,6.6,92.9,small_yellow,"Taylors Creek Elementary School, 378 Airport Rd, Hinesville, GA, 31313-8105"
2012,667,Gwinnett County,1105,J. A. Alford Elementary,"PK, KK, 01, 02, 03, 04, 05",E,60.7,11.3,12,0.5,8.5,9,93,small_yellow,"J. A. Alford Elementary, 2625 Lawrenceville Hwy , Lawrenceville, GA, 30044-4429"
2012,667,Gwinnett County,289,McKendree Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,60.1,10.4,15,1,6.6,7.6,93.1,small_yellow,"McKendree Elementary School, 1600 Riverside Pkwy, Lawrenceville, GA, 30043-5915"
2012,625,Chatham County,192,Esther F. Garrison School of Visual and Performing Arts,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08",E,64.6,8.2,15,1,4.4,5.4,93.2,small_yellow,"Esther F. Garrison School of Visual and Performing Arts, 649 W Jones St , Savannah, GA, 31401-3157"
2012,644,DeKalb County,399,Robert Shaw Theme School,"PK, KK, 01, 02, 03, 04, 05",E,60.3,10.7,13.5,0.5,8.2,8.7,93.2,small_yellow,"Robert Shaw Theme School, 385 Glendale Rd, Scottdale, GA, 30079-1810"
2012,667,Gwinnett County,309,Rosebud Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,60.5,11.5,15,0,6.3,6.3,93.3,small_yellow,"Rosebud Elementary School, 4151 Rosebud Rd, Loganville, GA, 30052-7502"
2012,633,Cobb County,5050,Bells Ferry Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,62.8,9.8,15,0.5,5.3,5.8,93.4,small_yellow,"Bells Ferry Elementary School, 2600 Bells Ferry Rd , Marietta, GA, 30066-3675"
2012,667,Gwinnett County,3050,Britt Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,58.9,11.8,14.3,1.5,6.9,8.4,93.4,small_yellow,"Britt Elementary School, 2503 Skyland Dr, Snellville, GA, 30078-3341"
2012,722,Rockdale County,197,Lorraine Elementary School,"KK, 01, 02, 03, 04, 05",E,63.3,9.7,15,1.5,3.9,5.4,93.4,small_yellow,"Lorraine Elementary School, 3343 E Fairview Rd SW , Stockbridge, GA, 30281-5651"
2012,648,Douglas County,193,South Douglas Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,64.2,9.6,15,0.5,4.2,4.7,93.5,small_yellow,"South Douglas Elementary School, 8299 Highway 166 , Douglasville, GA, 30135-6217"
2012,667,Gwinnett County,100,Rock Springs Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,61.1,11.5,15,1,4.9,5.9,93.5,small_yellow,"Rock Springs Elementary School, 888 Rock Springs Rd , Lawrenceville, GA, 30043-2191"
2012,615,Bryan County,282,Lanier Primary School,"PK, KK, 01, 02",E,64.8,NA,NA,1,,1,93.6,small_yellow,"Lanier Primary School, 6024 US Highway 280 E, Pembroke, GA, 31321-6754"
2012,628,Cherokee County,193,Sixes Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,65.4,10.2,15,1,2.2,3.2,93.8,small_yellow,"Sixes Elementary School, 20 Ridge Rd , Canton, GA, 30114-6843"
2012,628,Cherokee County,203,Liberty Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,64.1,10.9,15,1,2.8,3.8,93.8,small_yellow,"Liberty Elementary School, 10500 Bells Ferry Rd , Canton, GA, 30114-2041"
2012,667,Gwinnett County,210,Lovin Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,61.6,10.8,13.5,1.5,6.4,7.9,93.8,small_yellow,"Lovin Elementary School, 1705 New Hope Rd , Lawrenceville, GA, 30045-6570"
2012,667,Gwinnett County,305,Ivy Creek Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,62.3,11.2,15,1.5,3.8,5.3,93.8,small_yellow,"Ivy Creek Elementary School, 3443 Ridge Rd, Buford, GA, 30519-4030"
2012,648,Douglas County,1054,Winston Elementary School,"KK, 01, 02, 03, 04, 05",E,60.2,10.8,15,0.5,7.4,7.9,93.9,small_yellow,"Winston Elementary School, 7465 Highway 78 , Winston, GA, 30187-1448"
2012,658,Forsyth County,176,Mashburn Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,64.4,9.8,15,1,3.8,4.8,94,small_yellow,"Mashburn Elementary School, 3777 Samples Rd, Cumming, GA, 30041-1258"
2012,667,Gwinnett County,509,Trip Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,61.7,11.3,14.3,1,5.8,6.8,94.1,small_yellow,"Trip Elementary School, 841 Cooper Rd, Grayson, GA, 30017-1516"
